parcel_id,vacancy_class,source_signal
122250124,developed,improvement_value_ge_20pct_land_value
122250125,developed,improvement_value_ge_20pct_land_value
122250126,developed,improvement_value_ge_20pct_land_value
122260001,vacant,land_use_field
122260002,vacant,land_use_field
122260003,developed,improvement_value_ge_20pct_land_value
122260004,developed,improvement_value_ge_20pct_land_value
122260006,developed,improvement_value_ge_20pct_land_value
122260009,developed,improvement_value_ge_20pct_land_value
122270001,developed,improvement_value_ge_20pct_land_value
122270002,developed,improvement_value_ge_20pct_land_value
122270003,developed,improvement_value_ge_20pct_land_value
122270004,developed,improvement_value_ge_20pct_land_value
122270005,developed,improvement_value_ge_20pct_land_value
122270006,developed,improvement_value_ge_20pct_land_value
122270007,developed,improvement_value_ge_20pct_land_value
122270008,developed,improvement_value_ge_20pct_land_value
122270009,developed,improvement_value_ge_20pct_land_value
122270010,developed,improvement_value_ge_20pct_land_value
122270011,developed,improvement_value_ge_20pct_land_value
122270012,vacant,improvement_value_zero_or_null
122280014,developed,improvement_value_ge_20pct_land_value
122280015,developed,improvement_value_ge_20pct_land_value
122280016,developed,improvement_value_ge_20pct_land_value
122280017,developed,improvement_value_ge_20pct_land_value
122280018,developed,improvement_value_ge_20pct_land_value
122280019,developed,improvement_value_ge_20pct_land_value
122280020,developed,improvement_value_ge_20pct_land_value
122280021,developed,improvement_value_ge_20pct_land_value
122280022,developed,improvement_value_ge_20pct_land_value
122280023,developed,improvement_value_ge_20pct_land_value
122280024,developed,improvement_value_ge_20pct_land_value
122280025,developed,improvement_value_ge_20pct_land_value
122290001,developed,improvement_value_ge_20pct_land_value
122290002,developed,improvement_value_ge_20pct_land_value
122290003,developed,improvement_value_ge_20pct_land_value
122290004,developed,improvement_value_ge_20pct_land_value
122290005,developed,improvement_value_ge_20pct_land_value
122290006,developed,improvement_value_ge_20pct_land_value
122290007,developed,improvement_value_ge_20pct_land_value
122290008,developed,improvement_value_ge_20pct_land_value
122290009,developed,improvement_value_ge_20pct_land_value
122290010,developed,improvement_value_ge_20pct_land_value
122290011,vacant,improvement_value_zero_or_null
122300123,developed,improvement_value_ge_20pct_land_value
122300124,developed,improvement_value_ge_20pct_land_value
122300125,developed,improvement_value_ge_20pct_land_value
122300126,developed,improvement_value_ge_20pct_land_value
122300127,developed,improvement_value_ge_20pct_land_value
122300128,developed,improvement_value_ge_20pct_land_value
122300129,developed,improvement_value_ge_20pct_land_value
122300130,developed,improvement_value_ge_20pct_land_value
122300131,developed,improvement_value_ge_20pct_land_value
122300132,developed,improvement_value_ge_20pct_land_value
122300133,developed,improvement_value_ge_20pct_land_value
122300134,developed,improvement_value_ge_20pct_land_value
122310001,developed,improvement_value_ge_20pct_land_value
122310002,developed,improvement_value_ge_20pct_land_value
122310003,developed,improvement_value_ge_20pct_land_value
122310004,developed,improvement_value_ge_20pct_land_value
122310005,developed,improvement_value_ge_20pct_land_value
122310006,developed,improvement_value_ge_20pct_land_value
122310007,developed,improvement_value_ge_20pct_land_value
122310008,developed,improvement_value_ge_20pct_land_value
122310009,developed,improvement_value_ge_20pct_land_value
122310010,developed,improvement_value_ge_20pct_land_value
122310011,developed,improvement_value_ge_20pct_land_value
122310012,developed,improvement_value_ge_20pct_land_value
122310013,developed,improvement_value_ge_20pct_land_value
122310016,developed,improvement_value_ge_20pct_land_value
122310017,developed,improvement_value_ge_20pct_land_value
122320001,developed,improvement_value_ge_20pct_land_value
122320002,developed,improvement_value_ge_20pct_land_value
122320003,developed,improvement_value_ge_20pct_land_value
122330016,developed,improvement_value_ge_20pct_land_value
122330017,developed,improvement_value_ge_20pct_land_value
122330018,developed,improvement_value_ge_20pct_land_value
122330019,developed,improvement_value_ge_20pct_land_value
122330020,developed,improvement_value_ge_20pct_land_value
122330021,developed,improvement_value_ge_20pct_land_value
122330022,developed,improvement_value_ge_20pct_land_value
122330023,developed,improvement_value_ge_20pct_land_value
122330024,developed,improvement_value_ge_20pct_land_value
122330025,developed,improvement_value_ge_20pct_land_value
122330026,developed,improvement_value_ge_20pct_land_value
122330027,developed,improvement_value_ge_20pct_land_value
122330028,developed,improvement_value_ge_20pct_land_value
122330029,developed,improvement_value_ge_20pct_land_value
122330030,developed,improvement_value_ge_20pct_land_value
122330031,developed,improvement_value_ge_20pct_land_value
122330032,developed,improvement_value_ge_20pct_land_value
122330033,developed,improvement_value_ge_20pct_land_value
122330034,developed,improvement_value_ge_20pct_land_value
122340036,developed,improvement_value_ge_20pct_land_value
122340037,developed,improvement_value_ge_20pct_land_value
122350001,developed,improvement_value_ge_20pct_land_value
122350002,developed,improvement_value_ge_20pct_land_value
122350003,developed,improvement_value_ge_20pct_land_value
122350004,developed,improvement_value_ge_20pct_land_value
122350005,developed,improvement_value_ge_20pct_land_value
122350006,developed,improvement_value_ge_20pct_land_value
122350007,developed,improvement_value_ge_20pct_land_value
122350008,developed,improvement_value_ge_20pct_land_value
122350009,developed,improvement_value_ge_20pct_land_value
122350010,developed,improvement_value_ge_20pct_land_value
122350011,developed,improvement_value_ge_20pct_land_value
122350012,developed,improvement_value_ge_20pct_land_value
122350013,developed,improvement_value_ge_20pct_land_value
122350014,developed,improvement_value_ge_20pct_land_value
122350015,developed,improvement_value_ge_20pct_land_value
122350016,developed,improvement_value_ge_20pct_land_value
122350017,developed,improvement_value_ge_20pct_land_value
122350018,developed,improvement_value_ge_20pct_land_value
122350019,developed,improvement_value_ge_20pct_land_value
122350020,developed,improvement_value_ge_20pct_land_value
122350021,developed,improvement_value_ge_20pct_land_value
122350022,developed,improvement_value_ge_20pct_land_value
122350023,vacant,improvement_value_zero_or_null
122360011,developed,improvement_value_ge_20pct_land_value
122360012,developed,improvement_value_ge_20pct_land_value
122360013,developed,improvement_value_ge_20pct_land_value
122360014,developed,improvement_value_ge_20pct_land_value
122360015,developed,improvement_value_ge_20pct_land_value
122360016,developed,improvement_value_ge_20pct_land_value
122360017,vacant,land_use_field
122360018,developed,improvement_value_ge_20pct_land_value
122360019,developed,improvement_value_ge_20pct_land_value
122370105,developed,improvement_value_ge_20pct_land_value
122370106,developed,improvement_value_ge_20pct_land_value
122370107,developed,improvement_value_ge_20pct_land_value
122370108,developed,improvement_value_ge_20pct_land_value
122370109,developed,improvement_value_ge_20pct_land_value
122370110,developed,improvement_value_ge_20pct_land_value
122370111,developed,improvement_value_ge_20pct_land_value
122370112,developed,improvement_value_ge_20pct_land_value
122370113,developed,improvement_value_ge_20pct_land_value
122370114,developed,improvement_value_ge_20pct_land_value
122370115,developed,improvement_value_ge_20pct_land_value
122370116,developed,improvement_value_ge_20pct_land_value
122370117,developed,improvement_value_ge_20pct_land_value
122381201,developed,improvement_value_ge_20pct_land_value
122381202,developed,improvement_value_ge_20pct_land_value
122381203,developed,improvement_value_ge_20pct_land_value
122381204,developed,improvement_value_ge_20pct_land_value
122381205,developed,improvement_value_ge_20pct_land_value
122381206,developed,improvement_value_ge_20pct_land_value
122381207,developed,improvement_value_ge_20pct_land_value
122381208,developed,improvement_value_ge_20pct_land_value
122381209,developed,improvement_value_ge_20pct_land_value
122381210,developed,improvement_value_ge_20pct_land_value
122381211,developed,improvement_value_ge_20pct_land_value
122381212,developed,improvement_value_ge_20pct_land_value
122381213,developed,improvement_value_ge_20pct_land_value
122381214,developed,improvement_value_ge_20pct_land_value
122381215,developed,improvement_value_ge_20pct_land_value
122381216,developed,improvement_value_ge_20pct_land_value
122381217,developed,improvement_value_ge_20pct_land_value
122381218,developed,improvement_value_ge_20pct_land_value
122381219,developed,improvement_value_ge_20pct_land_value
122381220,developed,improvement_value_ge_20pct_land_value
122381221,developed,improvement_value_ge_20pct_land_value
122381222,developed,improvement_value_ge_20pct_land_value
122381223,developed,improvement_value_ge_20pct_land_value
122381224,developed,improvement_value_ge_20pct_land_value
122381225,developed,improvement_value_ge_20pct_land_value
122381226,developed,improvement_value_ge_20pct_land_value
122381227,developed,improvement_value_ge_20pct_land_value
122381228,developed,improvement_value_ge_20pct_land_value
122381229,developed,improvement_value_ge_20pct_land_value
122381230,developed,improvement_value_ge_20pct_land_value
122390036,developed,improvement_value_ge_20pct_land_value
122390038,developed,improvement_value_ge_20pct_land_value
122390039,developed,improvement_value_ge_20pct_land_value
122390040,developed,improvement_value_ge_20pct_land_value
122390041,developed,improvement_value_ge_20pct_land_value
122390042,developed,improvement_value_ge_20pct_land_value
122390043,developed,improvement_value_ge_20pct_land_value
122390044,developed,improvement_value_ge_20pct_land_value
122390045,developed,improvement_value_ge_20pct_land_value
122390046,developed,improvement_value_ge_20pct_land_value
122390047,developed,improvement_value_ge_20pct_land_value
122390048,developed,improvement_value_ge_20pct_land_value
122390049,developed,improvement_value_ge_20pct_land_value
