parcel_id,centroid_lng,centroid_lat,sampled_zone,extraction_method,color_match_confidence,lab_distance,parcel_city,acreage
26342340100000,-112.044714,40.519,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2561,2.9,Herriman,
26334260080000,-112.064422,40.512462,High Density Residential (8-20 du/acre),interior_point,0.0313,30.98,Herriman,0.87
26274012980000,-112.051437,40.526446,Single Family Residential (2.6-4.5 du/acre),centroid,0.1152,7.68,Herriman,0.1
26344040210000,-112.050759,40.515268,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2447,3.09,Herriman,0.14
26334260090000,-112.064676,40.512092,Military Operation,centroid,0.039,24.62,Herriman,0.17
26274012990000,-112.051437,40.526314,Single Family Residential (2.6-4.5 du/acre),centroid,0.1165,7.58,Herriman,0.1
26342340110000,-112.044682,40.518963,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2561,2.9,Herriman,
26334260100000,-112.064423,40.512092,Military Operation,centroid,0.0335,28.89,Herriman,0.15
26274013000000,-112.050955,40.526957,Single Family Residential (2.6-4.5 du/acre),centroid,0.0821,11.17,Herriman,0.14
26344040220000,-112.050544,40.515269,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2151,3.65,Herriman,0.14
26334260110000,-112.064189,40.512092,Military Operation,centroid,0.0367,26.27,Herriman,0.15
26274013010000,-112.050972,40.526803,Single Family Residential (2.6-4.5 du/acre),centroid,0.1149,7.7,Herriman,0.08
26342510030000,-112.052344,40.517348,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0477,19.98,Herriman,22.06
26334260120000,-112.063955,40.512092,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0349,27.65,Herriman,0.15
26274013020000,-112.050972,40.526686,Single Family Residential (2.6-4.5 du/acre),centroid,0.1165,7.58,Herriman,0.09
26344040230000,-112.051526,40.51484,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2877,2.48,Herriman,2.06
26334260130000,-112.063721,40.512093,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0531,17.82,Herriman,0.15
26342510050000,-112.050511,40.516204,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2465,3.06,Herriman,0.32
26274013030000,-112.050972,40.526558,Single Family Residential (2.6-4.5 du/acre),centroid,0.1165,7.58,Herriman,0.1
26334260140000,-112.063488,40.512093,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0613,15.32,Herriman,0.15
26334260150000,-112.063254,40.512093,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0683,13.63,Herriman,0.15
26344050010000,-112.052042,40.513841,Open Space,centroid,0.0866,10.55,Herriman,0.41
26342510210000,-112.05051,40.517008,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0681,13.69,Herriman,0.16
26274013040000,-112.050972,40.52643,Single Family Residential (2.6-4.5 du/acre),centroid,0.1167,7.57,Herriman,0.09
26334260160000,-112.06302,40.512093,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0728,12.75,Herriman,0.15
26344050020000,-112.051954,40.513576,Open Space,centroid,0.0724,12.81,Herriman,0.25
26274013050000,-112.050971,40.526302,Single Family Residential (2.6-4.5 du/acre),centroid,0.1171,7.54,Herriman,0.1
26342510220000,-112.05051,40.51683,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0739,12.53,Herriman,0.14
26344050030000,-112.053088,40.513044,Open Space,centroid,0.0706,13.16,Herriman,1.49
26342510230000,-112.050509,40.516665,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2359,3.24,Herriman,0.14
26334260170000,-112.062777,40.512093,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0715,12.99,Herriman,0.16
26344050040000,-112.052954,40.513404,Open Space,centroid,0.0682,13.67,Herriman,0.24
26274013060000,-112.050644,40.527082,Single Family Residential (2.6-4.5 du/acre),centroid,0.084,10.91,Herriman,0.13
26334260180000,-112.065033,40.513333,Medium Density Residential (4.6-8 du/acre),centroid,0.1651,5.06,Herriman,2.74
26342510240000,-112.050509,40.516487,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2492,3.01,Herriman,0.16
26274013070000,-112.050658,40.526936,Single Family Residential (2.6-4.5 du/acre),centroid,0.1126,7.88,Herriman,0.08
26344050050000,-112.052665,40.513496,Open Space,centroid,0.0731,12.68,Herriman,0.27
26334260190000,-112.064852,40.513925,Medium Density Residential (4.6-8 du/acre),centroid,0.1579,5.33,Herriman,0.28
26274013080000,-112.050658,40.526815,Single Family Residential (2.6-4.5 du/acre),centroid,0.1149,7.7,Herriman,0.1
26334270010000,-112.064675,40.511651,,unknown,0.0239,40.75,Herriman,0.18
26342510250000,-112.050511,40.517869,High Density Residential (8-20 du/acre),centroid,0.0457,20.89,Herriman,0.14
26274013090000,-112.050657,40.526686,Single Family Residential (2.6-4.5 du/acre),centroid,0.1163,7.6,Herriman,0.09
26334270020000,-112.064422,40.511651,,unknown,0.0235,41.59,Herriman,0.15
26344050060000,-112.052382,40.513598,Open Space,centroid,0.0788,11.68,Herriman,0.37
26274013100000,-112.050657,40.526558,Single Family Residential (2.6-4.5 du/acre),centroid,0.1167,7.57,Herriman,0.1
26334270030000,-112.064188,40.511651,,unknown,0.0232,42.15,Herriman,0.15
26342510260000,-112.050511,40.5177,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0455,21.0,Herriman,0.14
26344060010000,-112.051082,40.514736,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1412,6.08,Herriman,0.15
26342510270000,-112.050511,40.51753,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0531,17.85,Herriman,0.15
26344060020000,-112.050839,40.51482,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1009,8.91,Herriman,0.19
26342510280000,-112.050511,40.51736,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1234,7.1,Herriman,0.14
26344060030000,-112.050608,40.5149,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0767,12.04,Herriman,0.14
26342510290000,-112.05051,40.517191,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1616,5.19,Herriman,0.14
26344060040000,-112.050412,40.514968,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0781,11.8,Herriman,0.14
26342510300000,-112.050493,40.518616,High Density Residential (8-20 du/acre),centroid,0.0472,20.19,Herriman,0.21
26344060050000,-112.050181,40.515048,Agricultural Residential (1.8-3.0 du/acre),centroid,0.058,16.24,Herriman,0.19
26342510310000,-112.050257,40.51864,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0916,9.92,Herriman,0.15
26344060060000,-112.04995,40.515128,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0615,15.27,Herriman,0.14
26342510320000,-112.050058,40.518605,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0722,12.84,Herriman,0.14
26344060070000,-112.049719,40.515208,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.058,16.23,Herriman,0.19
26342510330000,-112.049885,40.518601,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0722,12.85,Herriman,0.14
26344260010000,-112.046733,40.514093,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0839,10.92,Herriman,0.8
26342510340000,-112.049714,40.5186,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1401,6.14,Herriman,0.14
26344260020000,-112.046493,40.514677,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0717,12.94,Herriman,0.23
26342510350000,-112.049543,40.5186,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1762,4.68,Herriman,0.14
26344260030000,-112.046421,40.514428,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0791,11.64,Herriman,0.2
26342510360000,-112.049371,40.5186,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1615,5.19,Herriman,0.14
26344260040000,-112.046351,40.514199,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1282,6.8,Herriman,0.2
26342510370000,-112.0492,40.5186,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1458,5.86,Herriman,0.14
26344260050000,-112.046282,40.513971,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0584,16.13,Herriman,0.2
26342510380000,-112.049022,40.518601,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1488,5.72,Herriman,0.15
26344260060000,-112.046765,40.513566,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0843,10.86,Herriman,0.18
26342510390000,-112.050562,40.518429,High Density Residential (8-20 du/acre),centroid,0.0468,20.36,Herriman,0.14
26344260070000,-112.046493,40.513638,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0861,10.61,Herriman,0.18
26342510400000,-112.05052,40.518233,High Density Residential (8-20 du/acre),centroid,0.0467,20.4,Herriman,0.14
26344260080000,-112.046201,40.513723,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1345,6.43,Herriman,0.23
26342510410000,-112.050511,40.518052,High Density Residential (8-20 du/acre),centroid,0.0462,20.67,Herriman,0.16
26344260100000,-112.047398,40.514376,Low Density Residential (1.8-2.5 du/acre),centroid,0.0824,11.13,Herriman,0.18
26274013110000,-112.050657,40.52643,Single Family Residential (2.6-4.5 du/acre),centroid,0.1167,7.57,Herriman,0.09
26342510440000,-112.052705,40.515685,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0849,10.77,Herriman,0.22
26344260110000,-112.047135,40.514466,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0896,10.16,Herriman,0.18
26274013120000,-112.050657,40.526302,Single Family Residential (2.6-4.5 du/acre),centroid,0.1168,7.56,Herriman,0.1
26342510450000,-112.051489,40.515889,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2469,3.05,Herriman,
26274013130000,-112.050177,40.527262,Single Family Residential (2.6-4.5 du/acre),centroid,0.0683,13.65,Herriman,0.13
26344260120000,-112.046873,40.514557,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0901,10.1,Herriman,0.18
26274013140000,-112.050192,40.527102,Single Family Residential (2.6-4.5 du/acre),centroid,0.1076,8.29,Herriman,0.1
26274013150000,-112.050192,40.526974,Single Family Residential (2.6-4.5 du/acre),centroid,0.1116,7.96,Herriman,0.09
26342520010000,-112.049521,40.51557,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0959,9.42,Herriman,0.67
26344260130000,-112.04765,40.514255,Low Density Residential (1.8-2.5 du/acre),centroid,0.0904,10.06,Herriman,0.22
26274013160000,-112.050192,40.526846,Single Family Residential (2.6-4.5 du/acre),centroid,0.1142,7.76,Herriman,0.1
26342520020000,-112.049121,40.515954,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1742,4.74,Herriman,0.2
26274013170000,-112.050192,40.526714,Single Family Residential (2.6-4.5 du/acre),centroid,0.1143,7.75,Herriman,0.1
26344260140000,-112.047634,40.514,Low Density Residential (1.8-2.5 du/acre),centroid,0.1039,8.63,Herriman,0.19
26274013180000,-112.050191,40.526582,Single Family Residential (2.6-4.5 du/acre),centroid,0.1156,7.65,Herriman,0.1
26342520030000,-112.049133,40.51577,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0873,10.46,Herriman,0.17
26344260150000,-112.047634,40.513774,Low Density Residential (1.8-2.5 du/acre),centroid,0.0889,10.25,Herriman,0.19
26274013190000,-112.050191,40.526449,Single Family Residential (2.6-4.5 du/acre),centroid,0.1166,7.58,Herriman,0.1
26334270040000,-112.063955,40.511651,,unknown,0.0232,42.06,Herriman,0.15
26274013200000,-112.050191,40.526317,Single Family Residential (2.6-4.5 du/acre),centroid,0.1168,7.56,Herriman,0.1
26334270050000,-112.063721,40.511652,,unknown,0.0251,38.88,Herriman,0.15
26342520040000,-112.049113,40.515602,Resort/Recreational,centroid,0.057,16.55,Herriman,0.16
26344260160000,-112.047623,40.513544,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0785,11.74,Herriman,0.2
26274260010000,-112.043789,40.529029,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0461,20.68,Herriman,0.93
26334270060000,-112.063487,40.511652,Military Operation,centroid,0.0293,33.14,Herriman,0.15
26274260020000,-112.043897,40.527234,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0379,25.37,Herriman,2.51
26342520050000,-112.049191,40.515411,Resort/Recreational,centroid,0.0528,17.95,Herriman,0.19
26334270070000,-112.063253,40.511652,Military Operation,centroid,0.032,30.24,Herriman,0.15
26344260170000,-112.047597,40.513312,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.083,11.05,Herriman,0.26
26274510010000,-112.049191,40.525271,Resort/Recreational,centroid,0.0368,26.18,Herriman,0.22
26334270080000,-112.06302,40.511652,Resort/Recreational,centroid,0.0561,16.84,Herriman,0.15
26342520060000,-112.049934,40.515738,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2767,2.61,Herriman,0.19
26274510020000,-112.04919,40.52503,Resort/Recreational,centroid,0.0778,11.85,Herriman,0.19
26334270090000,-112.062778,40.511652,Resort/Recreational,centroid,0.065,14.37,Herriman,0.16
26344260180000,-112.047241,40.513439,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0785,11.74,Herriman,0.19
26274510030000,-112.049188,40.524808,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1675,4.97,Herriman,0.19
26334510020000,-112.071321,40.51134,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0609,15.41,Herriman,2
26342520070000,-112.049954,40.515531,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1726,4.79,Herriman,0.19
26274510040000,-112.049186,40.52461,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2412,3.15,Herriman,0.14
26274510050000,-112.049184,40.524403,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2703,2.7,Herriman,0.2
26334510040000,-112.070727,40.51109,Mixed Use - Towne Center,centroid,0.0599,15.68,Herriman,0.18
26342530010000,-112.048521,40.515994,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1695,4.9,Herriman,0.16
26344260190000,-112.047175,40.51388,Low Density Residential (1.8-2.5 du/acre),centroid,0.0774,11.93,Herriman,0.93
26334510060000,-112.070278,40.511107,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0586,16.06,Herriman,0.41
26274510060000,-112.049181,40.524171,Agricultural Residential (1.8-3.0 du/acre),centroid,0.259,2.86,Herriman,0.19
26334510070000,-112.06999,40.511344,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1376,6.27,Herriman,0.29
26342530020000,-112.048522,40.515815,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1078,8.27,Herriman,0.14
26274510070000,-112.049182,40.523923,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2504,2.99,Herriman,0.23
26344270010000,-112.045954,40.514841,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.044,21.74,Herriman,0.2
26334510080000,-112.069637,40.511386,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0574,16.42,Herriman,0.23
26274510080000,-112.048844,40.52398,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2445,3.09,Herriman,0.25
26342530030000,-112.048516,40.515638,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.062,15.13,Herriman,0.16
26274510090000,-112.048528,40.523981,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1212,7.25,Herriman,0.25
26344270020000,-112.045889,40.514621,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0532,17.79,Herriman,0.18
26334510090000,-112.069271,40.511379,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1314,6.61,Herriman,0.23
26342530040000,-112.048522,40.515452,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0516,18.38,Herriman,0.17
26274510100000,-112.048368,40.524778,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0568,16.61,Herriman,3.72
26334510100000,-112.06907,40.51137,Agricultural Residential (1.8-3.0 du/acre),centroid,0.182,4.49,Herriman,0.03
26344270030000,-112.045822,40.514401,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0556,16.99,Herriman,0.2
26274520010000,-112.049169,40.523526,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2424,3.12,Herriman,0.18
26334510110000,-112.069025,40.511369,Agricultural Residential (1.8-3.0 du/acre),centroid,0.182,4.49,Herriman,0.03
26342530050000,-112.048604,40.515287,Mixed Use,centroid,0.0281,34.59,Herriman,0.17
26334510120000,-112.06884,40.511361,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1186,7.43,Herriman,0.23
26274520020000,-112.048866,40.523491,Agricultural Residential (1.8-3.0 du/acre),centroid,0.2528,2.96,Herriman,0.2
26344270040000,-112.045757,40.51418,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0492,19.32,Herriman,0.18
26334510130000,-112.068533,40.511348,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1196,7.36,Herriman,0.23
26342540010000,-112.050047,40.516917,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0734,12.63,Herriman,0.15
26274520030000,-112.048594,40.523493,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1105,8.05,Herriman,0.23
26344270050000,-112.045689,40.513952,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0454,21.05,Herriman,0.2
26334510140000,-112.068235,40.51134,Resort/Recreational,centroid,0.052,18.22,Herriman,0.25
26274530030000,-112.04976,40.525303,Resort/Recreational,centroid,0.042,22.83,Herriman,0.15
26342540020000,-112.049871,40.516916,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0735,12.61,Herriman,0.14
26334510150000,-112.067919,40.51132,High Density Residential (8-20 du/acre),centroid,0.0362,26.61,Herriman,0.31
26344270060000,-112.045608,40.513732,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0571,16.5,Herriman,0.16
26334510160000,-112.067623,40.511136,High Density Residential (8-20 du/acre),centroid,0.0402,23.88,Herriman,0.25
26342540030000,-112.049702,40.516916,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0734,12.63,Herriman,0.14
26274530040000,-112.049757,40.525124,Resort/Recreational,centroid,0.0609,15.42,Herriman,0.13
26334510170000,-112.067441,40.51136,High Density Residential (8-20 du/acre),centroid,0.0389,24.74,Herriman,0.33
26344270070000,-112.046451,40.5132,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0952,9.5,Herriman,0.21
26274530050000,-112.049755,40.524956,Resort/Recreational,centroid,0.066,14.16,Herriman,0.13
26342540040000,-112.049532,40.516916,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0721,12.88,Herriman,0.14
26334520010000,-112.070629,40.510262,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0651,14.36,,5
26344270080000,-112.046106,40.513291,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1425,6.02,Herriman,0.21
26274530060000,-112.049754,40.524788,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0723,12.83,Herriman,0.13
26334520020000,-112.068705,40.51008,Resort/Recreational,centroid,0.0387,24.85,,5
26342540050000,-112.049362,40.516915,Agricultural Residential (1.8-3.0 du/acre),centroid,0.068,13.7,Herriman,0.14
26274530070000,-112.049752,40.52462,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0797,11.54,Herriman,0.13
26344270090000,-112.045772,40.513356,High Density Residential (8-20 du/acre),centroid,0.0407,23.56,Herriman,0.16
26334530010000,-112.072438,40.508346,Military Operation,centroid,0.0377,25.54,,5.44
26342540060000,-112.049192,40.516915,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0632,14.83,Herriman,0.14
26274530080000,-112.049751,40.524452,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0817,11.25,Herriman,0.13
26274530090000,-112.049749,40.524284,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0821,11.18,Herriman,0.13
26334530140000,-112.070699,40.50864,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0987,9.13,Herriman,1.17
26342540070000,-112.049015,40.516916,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0603,15.57,Herriman,0.15
26344270100000,-112.045528,40.513487,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0416,23.02,Herriman,0.2
26334530150000,-112.070724,40.508335,Agricultural Residential (1.8-3.0 du/acre),centroid,0.1004,8.96,Herriman,1.18
26274530100000,-112.049747,40.524117,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0865,10.56,Herriman,0.13
26342540080000,-112.050046,40.517264,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.1199,7.34,Herriman,0.15
26274530110000,-112.049746,40.523949,Agricultural Residential (1.8-3.0 du/acre),centroid,0.0894,10.19,Herriman,0.13
